rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
2439,#LG02CYPC,Kong Nik,147,5011,194,9,#2QVP9CV0,iWar Chillers,https://api-assets.clashofclans.com/badges/70/V5SOprRDwUQKqfI1RWbdikOUkqj1h6oN7G-zDrxQhbs.png,https://api-assets.clashofclans.com/badges/512/V5SOprRDwUQKqfI1RWbdikOUkqj1h6oN7G-zDrxQhbs.png,https://api-assets.clashofclans.com/badges/200/V5SOprRDwUQKqfI1RWbdikOUkqj1h6oN7G-zDrxQhbs.png
2440,#8C9YVCUL,Epic 2,146,5011,80,15,#PJQG9PUQ,BLEACH NATION,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
2441,#U9C00UGL,yscompany,159,5011,168,4,#22U900U9,ティーカッププードル,https://api-assets.clashofclans.com/badges/70/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png,https://api-assets.clashofclans.com/badges/512/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png,https://api-assets.clashofclans.com/badges/200/aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg.png
2442,#V0CUU99J,Belgur,143,5011,144,1,#2009UQQ,A.D.E.,https://api-assets.clashofclans.com/badges/70/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png,https://api-assets.clashofclans.com/badges/512/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png,https://api-assets.clashofclans.com/badges/200/SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM.png
2443,#CVG9JJPJ,kos7,205,5011,190,7,#VJ02VQG,ΦΡΑΠΕΔΟΜΑΧΟΙ,https://api-assets.clashofclans.com/badges/70/fO7W0PZBZDofV70rlDdRfVQ7DRks8icmxRViCh4SSA0.png,https://api-assets.clashofclans.com/badges/512/fO7W0PZBZDofV70rlDdRfVQ7DRks8icmxRViCh4SSA0.png,https://api-assets.clashofclans.com/badges/200/fO7W0PZBZDofV70rlDdRfVQ7DRks8icmxRViCh4SSA0.png
2444,#P2YJ2LJ8,ABAK,145,5011,112,7,#9RUPPCYC,Ragnar Lodbrok,https://api-assets.clashofclans.com/badges/70/SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU.png,https://api-assets.clashofclans.com/badges/512/SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU.png,https://api-assets.clashofclans.com/badges/200/SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU.png
2445,#C2Y80U0,kiroro*2088*,172,5011,145,5,#9028ULJY,【第九區】,https://api-assets.clashofclans.com/badges/70/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/512/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/200/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png
2446,#CRQGLCR,數祖,151,5011,121,17,0,0,0,0,0
2447,#RRG8RVV2,subsubsui,148,5011,172,7,#802U288,UltimateFarmer,https://api-assets.clashofclans.com/badges/70/uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw.png,https://api-assets.clashofclans.com/badges/512/uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw.png,https://api-assets.clashofclans.com/badges/200/uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw.png
2448,#YUQQ029J,kfvamo,168,5011,1120,109,#28R9YGL,HOLGER DANSKE !,https://api-assets.clashofclans.com/badges/70/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/512/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/200/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png
2449,#8829VP9V,宣轩,148,5011,134,9,#2LLCJ8R2,云月轩&云起四方,https://api-assets.clashofclans.com/badges/70/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png,https://api-assets.clashofclans.com/badges/512/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png,https://api-assets.clashofclans.com/badges/200/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png
2450,#YVQU9VY8,valerio_p,157,5011,106,5,#PJV99QJ0,Italian Champs,https://api-assets.clashofclans.com/badges/70/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png,https://api-assets.clashofclans.com/badges/512/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png,https://api-assets.clashofclans.com/badges/200/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png
2451,#20GCY0PC,啓太,145,5010,226,0,#Y2JQC0LQ,Casablanca❤️,https://api-assets.clashofclans.com/badges/70/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/512/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/200/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png
2452,#280LUC9,KeNoBi,136,5010,150,8,#PG88UPC,Lost Phoenix ,https://api-assets.clashofclans.com/badges/70/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/512/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/200/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png
2453,#U8UQUUVC,xxSOUxx,145,5010,134,10,#2UVGG2YR,太田南一番街零戦,https://api-assets.clashofclans.com/badges/70/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png,https://api-assets.clashofclans.com/badges/512/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png,https://api-assets.clashofclans.com/badges/200/iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08.png
2454,#RQG2CLP2,きよえもん,139,5010,173,10,#2RGG8RC8,べーとぅーべん,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
2455,#8UGLLPPV,Eoctopus,164,5010,105,3,#8RQYP9YG,阿里巴巴和四十大盗,https://api-assets.clashofclans.com/badges/70/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/512/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/200/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png
2456,#220V2QLG,mr. Koen,145,5010,107,16,#2GR920V9,WAR IMPERIUM,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
2457,#2VYPJQ8L,EmTrafford,182,5010,159,2,#PLGV9U8,c.o.c. thailand,https://api-assets.clashofclans.com/badges/70/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png,https://api-assets.clashofclans.com/badges/512/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png,https://api-assets.clashofclans.com/badges/200/anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60.png
2458,#VQP2UPCU,༺༈༑ᎠᎥᎬᏃᎬᏞ༑༈༻,136,5010,109,18,#YQJJRV2R,Terra Firma,https://api-assets.clashofclans.com/badges/70/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png,https://api-assets.clashofclans.com/badges/512/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png,https://api-assets.clashofclans.com/badges/200/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png
2459,#P2VYYPRR,بوعبدالله,141,5010,90,12,#CLRG0VL,امواج الامارات,https://api-assets.clashofclans.com/badges/70/IJppAOZvwjAjX5RtKZ46jyC5xpt1DNG9Quuc1ZcfvLI.png,https://api-assets.clashofclans.com/badges/512/IJppAOZvwjAjX5RtKZ46jyC5xpt1DNG9Quuc1ZcfvLI.png,https://api-assets.clashofclans.com/badges/200/IJppAOZvwjAjX5RtKZ46jyC5xpt1DNG9Quuc1ZcfvLI.png
2460,#ULGGC8J,(｀ー´ゞ-☆,151,5010,116,12,#80UJGYRJ,俺のkingdom,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2461,#9C0RUQPY,Weis_威,165,5010,514,153,#2LQL9VQU,迷宫,https://api-assets.clashofclans.com/badges/70/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/512/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/200/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png
2462,#YPCL8R98,Bamz37,160,5010,136,7,#8LJC9JY,NoLimiT,https://api-assets.clashofclans.com/badges/70/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png,https://api-assets.clashofclans.com/badges/512/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png,https://api-assets.clashofclans.com/badges/200/bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8.png
2463,#QP0Q2VQQ,stephan828,163,5010,150,12,#YP9U0J,U.S.A ,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
2464,#9YUJUYVR,J-STAR,154,5010,134,16,#YP9U0J,U.S.A ,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
2465,#Q8GR02VG,thor,220,5010,291,172,#9JU2VP2P,GAMBLERS CREW,https://api-assets.clashofclans.com/badges/70/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/512/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png,https://api-assets.clashofclans.com/badges/200/FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y.png
2466,#C92URCPQ,しゅん2269,146,5009,81,6,#82R8URPG,BOOT JP,https://api-assets.clashofclans.com/badges/70/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/512/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/200/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png
2467,#8YUQRGLC,カズムネ,143,5009,183,5,#9J99PYRL,CLUB ONLY,https://api-assets.clashofclans.com/badges/70/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/512/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/200/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png
2468,#YL92VLQ8,浪子,152,5009,431,10,#9V9L9LRJ,GRaVe CuddLe,https://api-assets.clashofclans.com/badges/70/4IYaGHTNZF3sS9e5N0m4JDtrd3KcLKwOQ00ta2DzOlE.png,https://api-assets.clashofclans.com/badges/512/4IYaGHTNZF3sS9e5N0m4JDtrd3KcLKwOQ00ta2DzOlE.png,https://api-assets.clashofclans.com/badges/200/4IYaGHTNZF3sS9e5N0m4JDtrd3KcLKwOQ00ta2DzOlE.png
2469,#PQY99G,poche,161,5009,192,6,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
2470,#GG9L8GGR,aziz,145,5009,79,10,#2C9VPUPC,QATAR,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
2471,#JLYGRP8Q,mapu,147,5009,187,9,#9R8800G0,大河の一滴,https://api-assets.clashofclans.com/badges/70/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png,https://api-assets.clashofclans.com/badges/512/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png,https://api-assets.clashofclans.com/badges/200/j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE.png
2472,#Y0UQ8JGJ,Bro,142,5009,97,11,#82CQCJ8U,Die Chiller,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
2473,#2YRVLLU2,pc_kopat,142,5009,69,2,#UC20VG8,*AYYILDIZ*,https://api-assets.clashofclans.com/badges/70/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/512/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/200/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png
2474,#YJ9YVCLJ,ozone busters,144,5009,146,4,#RUUU8GC,VeritasAequitas,https://api-assets.clashofclans.com/badges/70/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png,https://api-assets.clashofclans.com/badges/512/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png,https://api-assets.clashofclans.com/badges/200/TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI.png
2475,#2Y8P29PL,FIGHTER,163,5009,125,19,0,0,0,0,0
2476,#VRJGGGP,MR. CLASHER,139,5009,103,9,#YYC0JP9,الرئاسه,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
2477,#2000U2RCU,五右衛門,186,5009,312,10,#8QU8VPQL,マカロン塾,https://api-assets.clashofclans.com/badges/70/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png,https://api-assets.clashofclans.com/badges/512/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png,https://api-assets.clashofclans.com/badges/200/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png
2478,#QVQLLPLV,Warm Apple Pie,168,5009,89,8,#YRUYL22,Quantum's Web,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
2479,#LQ2UGLL2,OTEP,163,5009,119,11,#2U0VY8VG,Brgy. Tropaks,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
2480,#YR2C0L8J,IRON MAN,179,5009,141,5,#PG88UPC,Lost Phoenix ,https://api-assets.clashofclans.com/badges/70/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/512/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/200/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png
2481,#9U8UCVYL,Savage,146,5009,299,2,#2RUU0VP9,Clash of Knight,https://api-assets.clashofclans.com/badges/70/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png,https://api-assets.clashofclans.com/badges/512/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png,https://api-assets.clashofclans.com/badges/200/l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU.png
2482,#RPU90LPG,ボジョレー,141,5009,130,3,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
2483,#8VRQQVRG,FezzyBoy,144,5008,112,2,#89RVQUQ2,LP2 Ares,https://api-assets.clashofclans.com/badges/70/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/512/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png,https://api-assets.clashofclans.com/badges/200/IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4.png
2484,#U9Y9JRCL,胸毛✌️パンチョス✌️ゆびっち,146,5008,338,8,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
2485,#9GVGY00R,JuanG,161,5008,870,98,#92R2U9QJ,Clashtronauts,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
2486,#8Y0JQLRP, seiya,178,5008,187,15,#PU02UU9,日本coc工業（株）,https://api-assets.clashofclans.com/badges/70/g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk.png,https://api-assets.clashofclans.com/badges/512/g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk.png,https://api-assets.clashofclans.com/badges/200/g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk.png
2487,#R88JUCJC,dcibelico,163,5008,160,4,#22RQ0JYQ,BILBAO,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
2488,#R2C0VU88,aんdy,140,5008,134,2,#8QQRL808,戦神-ikusagami-,https://api-assets.clashofclans.com/badges/70/tLUZZedaqflXs4QEQlDoZNgUgcPM59Vwm6ZXsTTcXiw.png,https://api-assets.clashofclans.com/badges/512/tLUZZedaqflXs4QEQlDoZNgUgcPM59Vwm6ZXsTTcXiw.png,https://api-assets.clashofclans.com/badges/200/tLUZZedaqflXs4QEQlDoZNgUgcPM59Vwm6ZXsTTcXiw.png
2489,#L2QJR0CC,Badger,138,5008,100,6,0,0,0,0,0
2490,#GUYQ89GJ,ki m la m,147,5008,185,8,#JU880GJ,广东 珠海（分盟）,https://api-assets.clashofclans.com/badges/70/2fM_WCBB3JuUJLQ2QMuN-AfUCDhPUU2vDLaJdeuP5O0.png,https://api-assets.clashofclans.com/badges/512/2fM_WCBB3JuUJLQ2QMuN-AfUCDhPUU2vDLaJdeuP5O0.png,https://api-assets.clashofclans.com/badges/200/2fM_WCBB3JuUJLQ2QMuN-AfUCDhPUU2vDLaJdeuP5O0.png
2491,#G2Q28RPL,mahmoud,164,5008,163,19,#8Y2Q9RCP,The (A)lliance,https://api-assets.clashofclans.com/badges/70/dmuTu_3Mc9R6ulig3R42P7GIZMhxLK4MFwOyNnPVr5M.png,https://api-assets.clashofclans.com/badges/512/dmuTu_3Mc9R6ulig3R42P7GIZMhxLK4MFwOyNnPVr5M.png,https://api-assets.clashofclans.com/badges/200/dmuTu_3Mc9R6ulig3R42P7GIZMhxLK4MFwOyNnPVr5M.png
2492,#GQQ28GRG,Chief,180,5008,123,14,#8VG89ULY,IRAQ CHAMPIONS,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2493,#GP28CJG,derrickff,149,5008,163,5,#9028ULJY,【第九區】,https://api-assets.clashofclans.com/badges/70/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/512/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/200/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png
2494,#8G9Y8J9U,YUDAS,132,5008,187,6,#UP0080R,Indo Eternity,https://api-assets.clashofclans.com/badges/70/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/512/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/200/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png
2495,#P2JQVYGL,DUKE VLAD II,143,5008,93,5,#8PCL0Y9J,BRASIL TEAM,https://api-assets.clashofclans.com/badges/70/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png,https://api-assets.clashofclans.com/badges/512/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png,https://api-assets.clashofclans.com/badges/200/JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A.png
2496,#LRQ2LG8L,smallLUN's,152,5008,39,4,#2LCQ008Q,MegaEmpireAsia,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
2497,#C8QVG90R,Tore,144,5008,107,12,#2RPQYPV0,GRØNNERE GRESS,https://api-assets.clashofclans.com/badges/70/IqJXD9RBYNbpesFihDHAdXHqJGuUYIlAddqNs-bob2o.png,https://api-assets.clashofclans.com/badges/512/IqJXD9RBYNbpesFihDHAdXHqJGuUYIlAddqNs-bob2o.png,https://api-assets.clashofclans.com/badges/200/IqJXD9RBYNbpesFihDHAdXHqJGuUYIlAddqNs-bob2o.png
2498,#82UJPL9L,Abecito,149,5008,92,10,#YRUYL22,Quantum's Web,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
